att0;att1;att2;IN;OUT
13;25;22;2854;2875
13;25;22;2875;2854
10;14;28;2773;482
10;14;28;482;2773
24;26;10;1618;1946
24;26;10;1946;1618
13;25;23;130;697
13;25;23;697;130
27;2;7;543;1769
27;2;7;1769;543
29;21;15;2639;1779
29;21;15;1779;2639
14;13;11;2721;2402
14;13;11;2402;2721
29;23;3;1566;1727
29;23;3;1727;1566
22;8;22;1620;1783
22;8;22;1783;1620
18;15;29;480;2604
18;15;29;2604;480
29;12;23;1642;1208
29;12;23;1208;1642
11;25;0;1934;1990
11;25;0;1990;1934
16;28;21;891;1521
16;28;21;1521;891
21;8;3;1500;1250
21;8;3;1250;1500
8;22;19;1752;2228
8;22;19;2228;1752
19;24;11;1975;1574
19;24;11;1574;1975
8;11;18;1164;548
8;11;18;548;1164
18;15;1;220;1323
18;15;1;1323;220
17;21;5;2047;2355
17;21;5;2355;2047
1;6;0;126;2382
1;6;0;2382;126
13;18;15;2366;1393
13;18;15;1393;2366
0;7;10;91;2141
0;7;10;2141;91
18;22;7;712;1333
18;22;7;1333;712
15;29;15;2867;2752
15;29;15;2752;2867
25;25;13;935;1910
25;25;13;1910;935
9;25;29;2683;895
9;25;29;895;2683
15;27;10;2306;717
15;27;10;717;2306
29;22;16;1881;2570
29;22;16;2570;1881
3;7;15;1660;1584
3;7;15;1584;1660
6;17;22;247;894
6;17;22;894;247
29;21;27;1131;1853
29;21;27;1853;1131
2;8;11;2636;1636
2;8;11;1636;2636
24;20;23;1925;2121
24;20;23;2121;1925
10;26;11;2049;1719
10;26;11;1719;2049
9;23;12;1482;1226
9;23;12;1226;1482
22;29;2;2859;1168
22;29;2;1168;2859
0;18;23;1526;601
0;18;23;601;1526
5;4;1;2663;2590
5;4;1;2590;2663
22;8;7;528;2694
22;8;7;2694;528
8;14;6;1857;909
8;14;6;909;1857
8;22;5;1898;1677
8;22;5;1677;1898
16;14;23;414;2702
16;14;23;2702;414
16;9;21;2628;88
16;9;21;88;2628
25;4;12;951;367
25;4;12;367;951
10;23;26;1750;2659
10;23;26;2659;1750
29;9;17;434;2691
29;9;17;2691;434
24;15;25;2883;213
24;15;25;213;2883
17;8;20;2196;2252
17;8;20;2252;2196
22;15;8;720;1966
22;15;8;1966;720
15;17;14;1216;800
15;17;14;800;1216
9;6;24;725;2706
9;6;24;2706;725
26;14;9;2314;139
26;14;9;139;2314
20;27;28;767;2238
20;27;28;2238;767
18;22;13;2238;1642
18;22;13;1642;2238
28;24;16;1269;2215
28;24;16;2215;1269
6;0;19;1119;890
6;0;19;890;1119
14;13;7;546;466
14;13;7;466;546
13;20;5;2142;801
13;20;5;801;2142
10;24;3;2097;2173
10;24;3;2173;2097
28;8;1;2890;273
28;8;1;273;2890
3;9;20;2065;757
3;9;20;757;2065
27;15;18;1025;2798
27;15;18;2798;1025
18;6;1;1993;952
18;6;1;952;1993
11;13;7;1952;1625
11;13;7;1625;1952
13;2;20;1410;843
13;2;20;843;1410
10;8;21;2769;1200
10;8;21;1200;2769
22;21;5;1047;2380
22;21;5;2380;1047
10;27;6;1330;273
10;27;6;273;1330
10;16;9;2273;140
10;16;9;140;2273
20;9;5;2860;1899
20;9;5;1899;2860
5;5;0;1329;1557
5;5;0;1557;1329
9;15;1;2592;1781
9;15;1;1781;2592
25;15;1;2482;1103
25;15;1;1103;2482
24;29;6;933;762
24;29;6;762;933
12;27;28;2153;2571
12;27;28;2571;2153
16;15;7;1017;2875
16;15;7;2875;1017
4;23;15;1595;2754
4;23;15;2754;1595
10;17;24;257;1048
10;17;24;1048;257
16;14;18;692;2087
16;14;18;2087;692
4;2;27;1946;1193
4;2;27;1193;1946
26;7;6;2027;1631
26;7;6;1631;2027
3;1;5;572;2095
3;1;5;2095;572
25;3;3;457;1870
25;3;3;1870;457
22;21;25;1611;740
22;21;25;740;1611
13;2;11;2987;2971
13;2;11;2971;2987
26;9;29;149;2909
26;9;29;2909;149
5;6;19;2825;2133
5;6;19;2133;2825
27;17;25;888;1156
27;17;25;1156;888
24;9;24;1837;771
24;9;24;771;1837
26;15;9;537;1341
26;15;9;1341;537
8;23;0;496;2128
8;23;0;2128;496
23;11;2;2316;1571
23;11;2;1571;2316
6;3;3;232;1348
6;3;3;1348;232
26;6;11;1362;1597
26;6;11;1597;1362
29;10;8;1362;651
29;10;8;651;1362
15;0;15;2304;2981
15;0;15;2981;2304
20;10;14;1674;297
20;10;14;297;1674
27;20;28;624;1816
27;20;28;1816;624
24;27;17;2912;109
24;27;17;109;2912
11;18;27;777;705
11;18;27;705;777
11;16;8;811;1172
11;16;8;1172;811
14;21;26;199;2464
14;21;26;2464;199
8;29;27;839;1470
8;29;27;1470;839
5;29;14;529;2558
5;29;14;2558;529
15;24;27;2988;1904
15;24;27;1904;2988
22;5;0;1819;188
22;5;0;188;1819
11;22;26;2078;2857
11;22;26;2857;2078
10;15;9;2324;2942
10;15;9;2942;2324
21;29;9;1231;1867
21;29;9;1867;1231
10;4;14;1522;1757
10;4;14;1757;1522
22;0;1;1;645
22;0;1;645;1
23;18;14;2240;2085
23;18;14;2085;2240
2;18;13;2945;593
2;18;13;593;2945
3;21;24;2494;2537
3;21;24;2537;2494
21;19;13;2981;1780
21;19;13;1780;2981
25;28;7;960;1145
25;28;7;1145;960
18;13;0;1200;1508
18;13;0;1508;1200
7;3;23;1452;1853
7;3;23;1853;1452
8;27;6;992;2608
8;27;6;2608;992
0;7;6;1599;862
0;7;6;862;1599
17;1;10;2544;2561
17;1;10;2561;2544
12;1;13;2065;2384
12;1;13;2384;2065
7;3;9;306;773
7;3;9;773;306
28;25;11;2310;2887
28;25;11;2887;2310
22;20;6;2809;436
22;20;6;436;2809
3;13;6;1543;540
3;13;6;540;1543
12;10;20;2770;1771
12;10;20;1771;2770
21;21;2;1232;2795
21;21;2;2795;1232
1;12;12;2345;2981
1;12;12;2981;2345
21;6;5;351;532
21;6;5;532;351
25;18;22;1454;2428
25;18;22;2428;1454
2;23;23;441;2175
2;23;23;2175;441
14;13;10;1631;1728
14;13;10;1728;1631
28;14;16;1065;1564
28;14;16;1564;1065
7;2;12;836;2052
7;2;12;2052;836
26;18;14;315;1031
26;18;14;1031;315
12;29;24;2089;780
12;29;24;780;2089
6;9;8;2625;302
6;9;8;302;2625
12;13;4;1940;1149
12;13;4;1149;1940
9;7;22;1248;1021
9;7;22;1021;1248
10;2;9;1369;2001
10;2;9;2001;1369
11;10;13;1769;1394
11;10;13;1394;1769
0;15;0;1115;466
0;15;0;466;1115
9;2;4;865;2853
9;2;4;2853;865
6;4;13;232;2292
6;4;13;2292;232
17;8;15;2110;2513
17;8;15;2513;2110
19;8;6;2404;2729
19;8;6;2729;2404
7;12;0;2835;394
7;12;0;394;2835
18;25;14;474;2824
18;25;14;2824;474
4;0;15;241;934
4;0;15;934;241
8;25;5;2581;2760
8;25;5;2760;2581
9;0;20;15;2758
9;0;20;2758;15
11;26;27;2186;2412
11;26;27;2412;2186
6;22;14;2420;1290
6;22;14;1290;2420
24;19;26;1188;688
24;19;26;688;1188
24;17;19;81;833
24;17;19;833;81
15;15;19;1876;1702
15;15;19;1702;1876
24;27;18;728;1639
24;27;18;1639;728
24;2;2;2962;1726
24;2;2;1726;2962
11;10;16;2843;1352
11;10;16;1352;2843
7;25;8;1765;1612
7;25;8;1612;1765
7;8;5;2176;538
7;8;5;538;2176
15;24;11;2197;2442
15;24;11;2442;2197
4;16;11;312;2733
4;16;11;2733;312
0;23;12;1735;403
0;23;12;403;1735
11;20;17;1054;248
11;20;17;248;1054
7;10;21;1629;2675
7;10;21;2675;1629
7;7;25;1068;488
7;7;25;488;1068
21;25;20;149;943
21;25;20;943;149
15;15;12;2809;2682
15;15;12;2682;2809
1;21;27;509;1112
1;21;27;1112;509
4;16;9;1780;105
4;16;9;105;1780
8;26;18;858;110
8;26;18;110;858
11;29;29;996;107
11;29;29;107;996
9;17;28;1483;1218
9;17;28;1218;1483
12;13;26;1662;1766
12;13;26;1766;1662
23;10;0;1365;1903
23;10;0;1903;1365
25;24;15;2293;2996
25;24;15;2996;2293
16;19;22;1950;2516
16;19;22;2516;1950
9;19;11;1365;1316
9;19;11;1316;1365
21;22;1;2195;1654
21;22;1;1654;2195
28;26;24;2244;788
28;26;24;788;2244
16;9;3;452;2305
16;9;3;2305;452
1;8;4;1195;335
1;8;4;335;1195
11;7;23;2073;2781
11;7;23;2781;2073
26;21;28;1297;2630
26;21;28;2630;1297
23;14;14;1601;1675
23;14;14;1675;1601
14;12;18;2696;98
14;12;18;98;2696
13;24;6;550;2811
13;24;6;2811;550
5;25;23;2807;476
5;25;23;476;2807
16;7;10;2937;2199
16;7;10;2199;2937
6;2;8;462;2619
6;2;8;2619;462
24;12;10;191;1851
24;12;10;1851;191
20;8;13;1007;161
20;8;13;161;1007
2;0;24;2941;1871
2;0;24;1871;2941
18;14;4;2620;845
18;14;4;845;2620
10;2;25;1432;429
10;2;25;429;1432
29;12;18;1503;1332
29;12;18;1332;1503
25;23;8;1276;2834
25;23;8;2834;1276
10;23;9;1714;1383
10;23;9;1383;1714
14;5;18;2621;540
14;5;18;540;2621
6;27;27;2616;261
6;27;27;261;2616
8;27;5;1105;2084
8;27;5;2084;1105
4;16;8;703;1991
4;16;8;1991;703
16;22;25;1671;2854
16;22;25;2854;1671
24;19;9;1883;2804
24;19;9;2804;1883
20;12;3;1094;2711
20;12;3;2711;1094
22;2;3;538;1294
22;2;3;1294;538
21;6;7;1120;442
21;6;7;442;1120
14;10;10;1225;828
14;10;10;828;1225
0;14;4;1463;2347
0;14;4;2347;1463
23;14;25;2193;976
23;14;25;976;2193
3;3;19;231;1929
3;3;19;1929;231
0;26;3;2732;1598
0;26;3;1598;2732
15;9;6;104;2293
15;9;6;2293;104
14;20;19;202;2870
14;20;19;2870;202
18;15;2;80;792
18;15;2;792;80
9;26;8;649;1658
9;26;8;1658;649
1;5;9;1490;2346
1;5;9;2346;1490
15;18;9;637;1090
15;18;9;1090;637
14;8;14;343;1544
14;8;14;1544;343
15;4;9;1999;2767
15;4;9;2767;1999
16;29;17;1719;2577
16;29;17;2577;1719
22;25;26;2025;474
22;25;26;474;2025
19;25;17;750;777
19;25;17;777;750
28;4;12;1383;514
28;4;12;514;1383
29;14;3;2634;2317
29;14;3;2317;2634
29;2;25;2079;1225
29;2;25;1225;2079
16;18;19;883;2489
16;18;19;2489;883
1;17;13;2785;2147
1;17;13;2147;2785
19;27;28;1551;259
19;27;28;259;1551
29;2;2;1072;2761
29;2;2;2761;1072
28;16;16;177;2808
28;16;16;2808;177
13;28;27;1712;165
13;28;27;165;1712
15;15;18;2656;1033
15;15;18;1033;2656
9;21;2;523;1295
9;21;2;1295;523
1;14;10;2638;104
1;14;10;104;2638
28;10;17;1773;89
28;10;17;89;1773
22;17;8;2642;1698
22;17;8;1698;2642
20;7;5;2246;720
20;7;5;720;2246
24;6;24;900;1610
24;6;24;1610;900
14;25;7;1722;2745
14;25;7;2745;1722
19;25;22;651;1476
19;25;22;1476;651
26;15;12;1097;2877
26;15;12;2877;1097
24;7;18;1861;977
24;7;18;977;1861
27;11;9;1188;2221
27;11;9;2221;1188
10;14;5;2016;603
10;14;5;603;2016
13;5;27;570;1215
13;5;27;1215;570
3;22;11;1154;1774
3;22;11;1774;1154
5;18;4;697;1520
5;18;4;1520;697
24;28;29;2720;2457
24;28;29;2457;2720
10;0;20;2101;325
10;0;20;325;2101
18;3;0;1271;2680
18;3;0;2680;1271
20;13;2;2198;2677
20;13;2;2677;2198
22;24;29;2894;123
22;24;29;123;2894
6;4;19;2232;1691
6;4;19;1691;2232
27;24;27;2138;2118
27;24;27;2118;2138
8;17;28;164;1904
8;17;28;1904;164
9;13;12;1996;288
9;13;12;288;1996
10;1;4;871;407
10;1;4;407;871
25;20;11;398;1291
25;20;11;1291;398
10;12;29;1344;42
10;12;29;42;1344
14;29;28;2663;1783
14;29;28;1783;2663
17;13;13;1689;1425
17;13;13;1425;1689
28;10;10;605;2992
28;10;10;2992;605
8;29;18;1562;2306
8;29;18;2306;1562
22;13;12;511;1272
22;13;12;1272;511
18;20;25;2144;1216
18;20;25;1216;2144
16;11;5;2926;2205
16;11;5;2205;2926
9;15;24;392;950
9;15;24;950;392
7;2;3;425;1435
7;2;3;1435;425
6;0;1;1905;1495
6;0;1;1495;1905
5;7;11;1809;401
5;7;11;401;1809
25;9;17;299;1163
25;9;17;1163;299
0;20;13;90;1609
0;20;13;1609;90
21;25;10;2355;2916
21;25;10;2916;2355
2;25;12;1438;1466
2;25;12;1466;1438
2;17;2;1715;58
2;17;2;58;1715
3;3;17;2741;177
3;3;17;177;2741
13;23;6;505;354
13;23;6;354;505
22;0;0;1581;554
22;0;0;554;1581
13;7;5;2684;1230
13;7;5;1230;2684
23;8;9;1262;2991
23;8;9;2991;1262
20;1;7;2059;565
20;1;7;565;2059
13;4;17;2715;1627
13;4;17;1627;2715
17;25;16;1083;874
17;25;16;874;1083
23;20;10;887;2909
23;20;10;2909;887
10;4;13;438;1676
10;4;13;1676;438
7;4;0;1076;2218
7;4;0;2218;1076
21;6;0;2976;986
21;6;0;986;2976
26;29;18;1894;973
26;29;18;973;1894
29;9;16;398;75
29;9;16;75;398
22;16;25;1483;885
22;16;25;885;1483
25;29;14;2483;1632
25;29;14;1632;2483
9;27;10;1721;1959
9;27;10;1959;1721
4;3;15;2424;858
4;3;15;858;2424
21;5;25;1446;6
21;5;25;6;1446
15;4;1;2563;2728
15;4;1;2728;2563
3;22;15;1;916
3;22;15;916;1
19;28;10;1300;52
19;28;10;52;1300
16;19;23;279;2977
16;19;23;2977;279
15;25;6;2329;192
15;25;6;192;2329
19;11;14;2;979
19;11;14;979;2
29;11;9;271;1347
29;11;9;1347;271
6;4;12;1482;2446
6;4;12;2446;1482
13;4;28;994;1706
13;4;28;1706;994
21;16;18;2967;50
21;16;18;50;2967
29;29;10;1859;83
29;29;10;83;1859
27;13;16;2817;95
27;13;16;95;2817
14;3;3;2199;685
14;3;3;685;2199
7;12;13;2752;19
7;12;13;19;2752
20;27;5;851;1689
20;27;5;1689;851
26;22;5;1003;2487
26;22;5;2487;1003
6;6;25;382;2385
6;6;25;2385;382
28;24;28;1134;994
28;24;28;994;1134
7;15;11;54;709
7;15;11;709;54
20;7;26;2024;1806
20;7;26;1806;2024
5;10;3;1959;2349
5;10;3;2349;1959
24;9;17;993;1490
24;9;17;1490;993
24;25;25;1306;2947
24;25;25;2947;1306
8;8;28;1509;773
8;8;28;773;1509
2;6;20;2407;672
2;6;20;672;2407
9;20;8;2463;2764
9;20;8;2764;2463
4;29;12;2762;138
4;29;12;138;2762
4;7;12;2631;731
4;7;12;731;2631
19;28;1;901;2792
19;28;1;2792;901
0;22;23;955;1426
0;22;23;1426;955
24;2;17;781;2894
24;2;17;2894;781
25;8;8;2381;2847
25;8;8;2847;2381
16;12;2;1926;696
16;12;2;696;1926
20;17;2;747;89
20;17;2;89;747
16;5;7;734;2463
16;5;7;2463;734
21;27;14;1994;472
21;27;14;472;1994
3;28;24;2257;628
3;28;24;628;2257
9;2;15;2599;244
9;2;15;244;2599
22;21;9;1762;1143
22;21;9;1143;1762
7;7;5;662;2119
7;7;5;2119;662
25;26;29;2931;484
25;26;29;484;2931
16;18;0;2585;1594
16;18;0;1594;2585
24;27;17;986;1916
24;27;17;1916;986
29;5;29;520;1042
29;5;29;1042;520
25;27;28;2225;1218
25;27;28;1218;2225
25;0;29;29;1931
25;0;29;1931;29
19;21;8;1798;1092
19;21;8;1092;1798
17;14;20;180;250
17;14;20;250;180
23;5;16;2351;1631
23;5;16;1631;2351
12;10;23;2082;163
12;10;23;163;2082
23;0;12;758;1432
23;0;12;1432;758
3;7;8;2879;2781
3;7;8;2781;2879
13;10;26;2364;2971
13;10;26;2971;2364
21;21;19;1157;1339
21;21;19;1339;1157
18;18;10;1202;1368
18;18;10;1368;1202
1;4;11;558;296
1;4;11;296;558
3;28;11;1951;2782
3;28;11;2782;1951
16;25;21;2985;525
16;25;21;525;2985
4;16;10;1013;1562
4;16;10;1562;1013
24;2;8;1876;523
24;2;8;523;1876
3;18;13;985;2413
3;18;13;2413;985
24;13;8;1684;2022
24;13;8;2022;1684
2;8;13;2001;142
2;8;13;142;2001
15;11;2;377;1756
15;11;2;1756;377
21;29;25;1311;542
21;29;25;542;1311
10;13;4;2731;2890
10;13;4;2890;2731
27;7;14;2124;1488
27;7;14;1488;2124
4;2;22;661;486
4;2;22;486;661
25;25;7;916;12
25;25;7;12;916
22;14;1;2262;2805
22;14;1;2805;2262
0;9;18;1228;492
0;9;18;492;1228
11;6;29;1525;384
11;6;29;384;1525
23;2;29;644;1128
23;2;29;1128;644
9;28;2;610;1181
9;28;2;1181;610
28;18;8;207;698
28;18;8;698;207
17;13;20;661;157
17;13;20;157;661
25;15;17;2741;1446
25;15;17;1446;2741
25;23;18;2405;8
25;23;18;8;2405
21;26;7;343;2698
21;26;7;2698;343
28;20;15;2503;2380
28;20;15;2380;2503
0;13;5;943;1882
0;13;5;1882;943
14;2;23;20;1176
14;2;23;1176;20
5;5;6;275;2576
5;5;6;2576;275
18;19;28;397;1142
18;19;28;1142;397
26;5;14;1415;800
26;5;14;800;1415
13;8;15;1504;2023
13;8;15;2023;1504
29;29;1;2343;134
29;29;1;134;2343
6;0;3;2223;350
6;0;3;350;2223
25;5;10;1700;1450
25;5;10;1450;1700
17;27;10;2508;1618
17;27;10;1618;2508
18;18;26;140;939
18;18;26;939;140
2;29;7;79;2754
2;29;7;2754;79
10;10;2;1845;1897
10;10;2;1897;1845
14;17;17;2030;2658
14;17;17;2658;2030
26;21;28;1889;2150
26;21;28;2150;1889
26;23;22;570;136
26;23;22;136;570
18;23;4;203;2255
18;23;4;2255;203
5;14;21;1096;2100
5;14;21;2100;1096
10;7;26;1762;306
10;7;26;306;1762
16;10;2;1641;2811
16;10;2;2811;1641
9;25;23;828;2727
9;25;23;2727;828
3;19;15;1767;1451
3;19;15;1451;1767
26;13;23;1478;107
26;13;23;107;1478
16;7;17;760;2395
16;7;17;2395;760
15;12;7;147;2567
15;12;7;2567;147
9;29;13;2069;288
9;29;13;288;2069
7;21;13;2461;1417
7;21;13;1417;2461
2;9;6;616;2905
2;9;6;2905;616
18;14;24;466;696
18;14;24;696;466
25;26;12;1660;876
25;26;12;876;1660
3;13;24;495;451
3;13;24;451;495
23;2;5;1266;2558
23;2;5;2558;1266
29;24;21;2060;288
29;24;21;288;2060
2;9;3;214;1779
2;9;3;1779;214
1;20;3;194;1289
1;20;3;1289;194
23;29;5;2994;1133
23;29;5;1133;2994
0;10;13;1914;2152
0;10;13;2152;1914
24;19;23;2621;1129
24;19;23;1129;2621
4;17;13;693;502
4;17;13;502;693
0;21;13;1838;1522
0;21;13;1522;1838
7;3;8;2791;1281
7;3;8;1281;2791
5;0;14;1224;673
5;0;14;673;1224
28;16;8;2809;823
28;16;8;823;2809
24;11;16;1983;1036
24;11;16;1036;1983
22;1;5;1101;2407
22;1;5;2407;1101
10;20;9;1388;1924
10;20;9;1924;1388
18;6;0;402;2333
18;6;0;2333;402
0;20;29;909;2207
0;20;29;2207;909
25;12;8;2048;1827
25;12;8;1827;2048
25;9;20;2717;642
25;9;20;642;2717
25;28;5;1985;1753
25;28;5;1753;1985
19;20;20;303;242
19;20;20;242;303
16;20;20;2784;2223
16;20;20;2223;2784
29;18;24;2269;488
29;18;24;488;2269
3;8;8;1544;1911
3;8;8;1911;1544
20;9;3;1394;850
20;9;3;850;1394
20;4;6;2749;2557
20;4;6;2557;2749
21;8;21;2097;80
21;8;21;80;2097
4;10;27;2266;2459
4;10;27;2459;2266
10;19;28;2440;1064
10;19;28;1064;2440
19;0;15;1057;1466
19;0;15;1466;1057
17;0;11;2360;2684
17;0;11;2684;2360
5;7;27;245;2403
5;7;27;2403;245
9;25;22;670;651
9;25;22;651;670
17;13;29;1664;955
17;13;29;955;1664
9;6;13;1223;624
9;6;13;624;1223
11;27;24;1394;2912
11;27;24;2912;1394
7;7;1;988;2041
7;7;1;2041;988
10;19;14;1193;1406
10;19;14;1406;1193
7;1;28;1585;1946
7;1;28;1946;1585
23;15;16;1614;2279
23;15;16;2279;1614
22;9;7;1267;1146
22;9;7;1146;1267
4;7;13;600;256
4;7;13;256;600
11;27;1;2591;113
11;27;1;113;2591
6;18;20;1857;2799
6;18;20;2799;1857
16;1;29;3;2171
16;1;29;2171;3
4;29;12;2425;2867
4;29;12;2867;2425
28;17;28;2646;1464
28;17;28;1464;2646
10;4;21;987;2638
10;4;21;2638;987
21;16;6;1544;1429
21;16;6;1429;1544
0;4;1;134;1341
0;4;1;1341;134
12;28;17;1505;789
12;28;17;789;1505
28;6;6;2353;1590
28;6;6;1590;2353
1;8;5;2007;2336
1;8;5;2336;2007
28;24;25;59;201
28;24;25;201;59
13;25;16;2713;2796
13;25;16;2796;2713
20;11;20;714;900
20;11;20;900;714
11;27;28;1368;2091
11;27;28;2091;1368
9;23;7;1628;1965
9;23;7;1965;1628
18;17;15;442;1306
18;17;15;1306;442
25;12;13;2588;1067
25;12;13;1067;2588
23;0;9;45;1166
23;0;9;1166;45
24;27;9;22;1793
24;27;9;1793;22
16;0;17;454;1847
16;0;17;1847;454
20;29;18;266;1755
20;29;18;1755;266
13;18;19;1597;498
13;18;19;498;1597
26;2;3;2027;1407
26;2;3;1407;2027
12;27;16;579;1850
12;27;16;1850;579
16;18;23;1598;2623
16;18;23;2623;1598
26;16;3;1961;1321
26;16;3;1321;1961
11;22;7;717;568
11;22;7;568;717
0;3;19;746;892
0;3;19;892;746
15;23;3;258;2048
15;23;3;2048;258
14;20;27;863;1781
14;20;27;1781;863
10;22;24;2685;385
10;22;24;385;2685
17;2;23;1206;1426
17;2;23;1426;1206
4;5;12;532;1318
4;5;12;1318;532
2;23;11;775;969
2;23;11;969;775
24;23;18;2825;1707
24;23;18;1707;2825
19;29;15;149;1085
19;29;15;1085;149
14;18;22;1662;2972
14;18;22;2972;1662
21;6;8;2965;2657
21;6;8;2657;2965
27;11;3;223;1820
27;11;3;1820;223
7;26;3;2476;128
7;26;3;128;2476
13;3;5;577;509
13;3;5;509;577
10;12;13;833;2920
10;12;13;2920;833
22;6;11;397;2548
22;6;11;2548;397
9;1;16;2984;627
9;1;16;627;2984
6;11;5;295;1744
6;11;5;1744;295
19;22;27;869;1951
19;22;27;1951;869
3;26;8;146;798
3;26;8;798;146
23;28;17;1709;1946
23;28;17;1946;1709
5;27;10;2454;2542
5;27;10;2542;2454
3;10;6;115;2691
3;10;6;2691;115
19;24;13;380;378
19;24;13;378;380
20;17;24;1614;535
20;17;24;535;1614
17;11;1;1378;2657
17;11;1;2657;1378
0;2;9;120;2450
0;2;9;2450;120
10;18;22;1743;810
10;18;22;810;1743
23;21;29;1230;2416
23;21;29;2416;1230
17;26;22;2673;824
17;26;22;824;2673
21;5;21;866;1483
21;5;21;1483;866
2;24;6;1438;2583
2;24;6;2583;1438
17;16;8;2254;2696
17;16;8;2696;2254
15;2;10;1720;1158
15;2;10;1158;1720
28;15;27;1164;2437
28;15;27;2437;1164
1;27;16;2481;1114
1;27;16;1114;2481
16;4;21;1433;183
16;4;21;183;1433
11;9;20;484;2268
11;9;20;2268;484
28;9;8;1451;819
28;9;8;819;1451
28;25;21;1688;2369
28;25;21;2369;1688
18;17;24;1418;632
18;17;24;632;1418
16;18;28;1850;364
16;18;28;364;1850
11;20;6;1893;56
11;20;6;56;1893
0;2;15;1930;2813
0;2;15;2813;1930
12;20;3;1555;267
12;20;3;267;1555
2;24;16;197;1905
2;24;16;1905;197
5;18;28;1073;2342
5;18;28;2342;1073
8;3;0;729;1031
8;3;0;1031;729
19;27;16;1818;164
19;27;16;164;1818
29;23;7;143;152
29;23;7;152;143
28;2;27;1403;1359
28;2;27;1359;1403
27;9;4;923;982
27;9;4;982;923
10;13;14;1362;1609
10;13;14;1609;1362
8;22;3;323;192
8;22;3;192;323
2;9;28;1780;1014
2;9;28;1014;1780
28;15;26;1078;2463
28;15;26;2463;1078
20;8;8;1327;2915
20;8;8;2915;1327
0;20;24;2757;1751
0;20;24;1751;2757
13;10;8;1768;2654
13;10;8;2654;1768
8;18;19;1484;2935
8;18;19;2935;1484
13;23;13;722;1195
13;23;13;1195;722
15;8;17;691;1283
15;8;17;1283;691
12;20;2;1888;2718
12;20;2;2718;1888
11;18;1;2887;2393
11;18;1;2393;2887
10;6;27;342;320
10;6;27;320;342
20;24;22;2933;2456
20;24;22;2456;2933
20;17;8;2350;2547
20;17;8;2547;2350
13;1;22;1746;2482
13;1;22;2482;1746
3;13;18;772;2819
3;13;18;2819;772
3;17;9;2506;304
3;17;9;304;2506
18;21;21;2742;2006
18;21;21;2006;2742
10;28;2;1561;1549
10;28;2;1549;1561
29;0;27;1620;2593
29;0;27;2593;1620
8;23;8;969;893
8;23;8;893;969
4;13;19;2921;769
4;13;19;769;2921
2;22;9;1859;2744
2;22;9;2744;1859
1;16;23;2142;1297
1;16;23;1297;2142
28;1;23;1013;1390
28;1;23;1390;1013
24;27;6;455;485
24;27;6;485;455
25;3;3;1654;724
25;3;3;724;1654
18;18;7;1451;1824
18;18;7;1824;1451
1;7;15;1929;979
1;7;15;979;1929
16;26;19;2622;1686
16;26;19;1686;2622
16;18;19;1650;892
16;18;19;892;1650
28;22;9;2470;682
28;22;9;682;2470
1;11;16;1197;1037
1;11;16;1037;1197
18;15;3;1035;99
18;15;3;99;1035
15;24;22;1153;2450
15;24;22;2450;1153
2;0;23;1742;145
2;0;23;145;1742
10;7;7;895;470
10;7;7;470;895
16;9;16;542;2098
16;9;16;2098;542
28;15;24;1507;1880
28;15;24;1880;1507
19;26;24;2138;2798
19;26;24;2798;2138
6;18;5;723;1020
6;18;5;1020;723
27;11;3;2048;2287
27;11;3;2287;2048
5;21;23;34;2753
5;21;23;2753;34
13;18;12;1353;646
13;18;12;646;1353
23;10;1;2314;1766
23;10;1;1766;2314
14;8;17;1441;698
14;8;17;698;1441
20;8;10;751;23
20;8;10;23;751
13;29;3;985;2147
13;29;3;2147;985
22;2;0;2029;1923
22;2;0;1923;2029
15;25;14;1720;2781
15;25;14;2781;1720
9;24;28;696;2201
9;24;28;2201;696
12;12;22;781;475
12;12;22;475;781
26;0;29;762;2356
26;0;29;2356;762
24;8;1;899;1322
24;8;1;1322;899
7;14;27;484;1
7;14;27;1;484
5;11;5;2425;1
5;11;5;1;2425
13;21;20;2260;1054
13;21;20;1054;2260
2;10;11;1133;2518
2;10;11;2518;1133
20;17;11;1660;201
20;17;11;201;1660
12;4;13;1031;2307
12;4;13;2307;1031
17;21;5;1166;1080
17;21;5;1080;1166
27;17;15;2904;851
27;17;15;851;2904
23;20;15;667;2635
23;20;15;2635;667
28;4;20;208;225
28;4;20;225;208
4;10;25;491;1261
4;10;25;1261;491
0;8;1;1913;1939
0;8;1;1939;1913
5;8;26;1643;279
5;8;26;279;1643
1;8;24;2259;1108
1;8;24;1108;2259
24;21;18;1308;81
24;21;18;81;1308
21;12;2;678;1391
21;12;2;1391;678
10;18;15;2909;1534
10;18;15;1534;2909
20;16;26;1783;1166
20;16;26;1166;1783
8;10;0;2403;1948
8;10;0;1948;2403
6;4;1;2565;647
6;4;1;647;2565
10;0;22;1883;791
10;0;22;791;1883
29;12;21;2525;2897
29;12;21;2897;2525
0;14;18;1165;1128
0;14;18;1128;1165
0;7;25;2254;101
0;7;25;101;2254
0;7;14;1228;1423
0;7;14;1423;1228
16;13;17;1974;1634
16;13;17;1634;1974
1;22;20;355;1296
1;22;20;1296;355
17;3;13;359;1181
17;3;13;1181;359
25;12;7;1335;282
25;12;7;282;1335
25;28;29;759;917
25;28;29;917;759
21;23;27;2387;1690
21;23;27;1690;2387
13;20;18;78;794
